prix,kilometrage,couleur_du_vehicule,etat_du_vehicule,boite,annee,cylindree,marque,modele,puissance_fiscale,type_de_carrosserie,carburant,kilometrage_log
11.225256725762893,261000.0,Blanc,Avec kilométrage,automatique,2010.0,3.0,audi,q7,5.0,4 x 4,Diesel,12.472279517715116
9.90353755128617,250000.0,Bleu,Avec kilométrage,manuelle,1998.0,1.4,volkswagen,passat,6.0,Compacte,Diesel,12.429220196836383
10.915106645867503,70000.0,Blanc,Nouveau,manuelle,2021.0,1.5,peugeot,partner,5.0,Utilitaire,Diesel,11.156264806643742
10.609081944147828,593679.9999999994,Gris,inconnu,manuelle,2020.0,5.0,kia,picanto,5.0,inconnu,inconnu,13.294097417051704
10.819798284210286,138000.0,Bleu,Avec kilométrage,manuelle,2017.0,1.5,mazda,3,6.0,inconnu,Essence,11.835016210489899
9.581972891547895,0.0,Vert,Non dédouanné,manuelle,1997.0,1.4,renault,19,7.0,Berline,Essence,0.0
10.985309671896763,122000.0,Gris,Nouveau,automatique,2019.0,1.4,peugeot,3008,7.0,Berline,Essence,11.711784520403112
10.591647316585027,140.0,Noir,Nouveau,automatique,2018.0,0.8,skoda,fabia,4.0,Compacte,Essence,4.948759890378168
10.463131911491967,82200.0,Blanc,Nouveau,manuelle,2018.0,1.3,fiat,fiat.doblo,5.0,Autres,Diesel,11.316922746420394
10.434145214930487,300000.0,Noir,Avec kilométrage,automatique,2016.0,1.4,skoda,octavia,7.0,Berline,Essence,12.611541086966115
10.165890277802454,593679.9999999994,Noir,Avec kilométrage,manuelle,1999.0,1.6,mitsubishi,pajero sport,10.0,4 x 4,Diesel,13.294097417051704
10.239995502805316,105000.0,Blanc,Avec kilométrage,automatique,2012.0,1.2,fiat,500,4.0,Compacte,Essence,11.561725152903833
10.968215530759236,80700.0,Noir,Avec kilométrage,manuelle,2022.0,0.8,volkswagen,polo,4.0,Berline,Essence,11.298506245754995
11.097425172408931,146000.0,Bleu,Nouveau,manuelle,2017.0,1.5,mercedes-benz,classe a,5.0,Compacte,Diesel,11.891368749982085
10.25769445336048,121000.0,Gris,Avec kilométrage,automatique,2011.0,1.1,peugeot,206+,4.0,Berline,Essence,11.703554089007538
10.93133754807084,40000.0,Rouge,Nouveau,manuelle,2022.0,0.8,fiat,500,4.0,Berline,Hybride essence,10.596659732783579
10.404293143019792,280000.0,Gris,Avec kilométrage,manuelle,2014.0,0.8,renault,capture,6.0,Autres,Essence,12.54254845357358
10.968215530759236,53000.0,Gris,Nouveau,manuelle,2022.0,1.4,volkswagen,polo,5.0,Berline,Essence,10.87806606028079
11.156264806643742,500.0,Blanc,Nouveau,manuelle,1996.0,5.0,toyota,land cruiser,17.0,4 x 4,Diesel,6.2166061010848646
9.975854724662028,180000.0,Blanc,Avec kilométrage,manuelle,2013.0,1.2,citroen,c-elysée,5.0,Berline,Essence,12.100717685412471
10.463131911491967,140.0,Blanc,Avec kilométrage,automatique,2011.0,1.6,peugeot,3008,7.0,Berline,Essence,4.948759890378168
10.505094936455558,260000.0,Noir,Nouveau,manuelle,2018.0,1.6,skoda,fabia,5.0,Compacte,Essence,12.468440756144114
10.774801838762809,132000.0,Noir,Avec kilométrage,manuelle,2021.0,1.2,renault,megane,7.0,Berline,Essence,11.790564777297387
10.859018228147887,108270.0,Noir,RS,manuelle,2019.0,1.6,peugeot,expert,7.0,inconnu,diesel,11.592392622431127
10.933124826700707,200000.0,Noir,Avec kilométrage,manuelle,2011.0,1.8,bmw,x1,9.0,Berline,Essence,12.206077645517674
11.251573687764477,85000.0,Noir,Avec kilométrage,manuelle,2021.0,0.8,volkswagen,golf 8,6.0,inconnu,Essence,11.350418300109132
10.491301994830229,173000.0,Noir,Avec kilométrage,automatique,2015.0,1.6,peugeot,508,7.0,Berline,Essence,12.06105265381003
11.326607934898927,18000.0,Marron,Nouveau,automatique,2023.0,1.5,mg,gt,9.0,Berline,Essence,9.798182590890704
10.12667110305036,297000.0,Rouge,Avec kilométrage,manuelle,2014.0,1.4,citroen,c1,118.0,Compacte,Essence,12.601490784782536
11.561725152903833,137000.0,Blanc,Avec kilométrage,automatique,2019.0,2.0,opel,inconnu,10.0,4 x 4,Diesel,11.827743504053695
10.463131911491967,13.0,Beige,Avec kilométrage,automatique,2015.0,1.5,nissan,sunny,6.0,Berline,Essence,2.639057329615259
10.714439990727769,593679.9999999994,Gris,Nouveau,manuelle,2006.0,2.0,isuzu,d-max,10.0,Pick up,Diesel,13.294097417051704
9.952230096524119,248000.0,Noir,inconnu,manuelle,2007.0,1.2,ford,focus,6.0,Berline,Essence,12.421188057397055
10.799595985047786,130000.0,Multicolore,Nouveau,manuelle,2019.0,1.5,peugeot,308,6.0,Compacte,Diesel,11.775297421715827
10.915106645867503,60000.0,Rouge,Avec kilométrage,manuelle,2017.0,1.6,jeep,inconnu,6.0,Compacte,Essence,11.002116507732017
10.221977646629885,207000.0,Gris,Avec kilométrage,manuelle,2019.0,1.2,peugeot,208,5.0,Berline,Essence,12.240478903153711
11.951186847493476,36000.0,Blanc,Avec kilométrage,manuelle,2016.0,2.4,toyota,hilux,8.0,Pick up,Diesel,10.491301994830229
10.809748150372926,48000.0,Blanc,Nouveau,manuelle,2020.0,2.0,renault,clio,5.0,Monospace,Essence,10.778977123006351
9.942756341456828,189.0,Gris,Nouveau,manuelle,2007.0,1.2,citroen,c3,4.0,Compacte,Essence,5.247024072160486
9.514215624322715,99998.0,Blanc,Avec kilométrage,manuelle,1999.0,1.4,renault,trafic,5.0,Autres,Diesel,11.512915464920228
10.859018228147887,157000.0,Rouge,Avec kilométrage,automatique,2016.0,1.2,nissan,juke,6.0,Compacte,Essence,11.964007453736912
10.043292972227004,297000.0,Gris,Avec kilométrage,manuelle,2016.0,1.2,renault,symbol,5.0,Berline,Essence,12.601490784782536
9.846970109700957,140000.0,Bleu,Avec kilométrage,manuelle,2014.0,1.4,ford,kuga,5.0,Autres,Essence,11.849404844423074
10.915106645867503,87000.0,Bleu,Avec kilométrage,manuelle,2021.0,1.2,kia,rio,5.0,Autres,Essence,11.373674891823535
9.825580063659602,200000.0,Blanc,Nouveau,manuelle,1999.0,0.8,peugeot,partner,5.0,Autres,Essence,12.206077645517674
10.505094936455558,290000.0,Autre,Avec kilométrage,manuelle,2012.0,1.6,nissan,juke,6.0,4 x 4,Diesel,12.577639650232573
10.691967639914864,157000.0,Gris,Avec kilométrage,manuelle,2018.0,0.8,volkswagen,polo,4.0,Compacte,Essence,11.964007453736912
10.87806606028079,222000.0,Noir,Avec kilométrage,automatique,2013.0,2.2,kia,sorento,12.0,4 x 4,Diesel,12.310437165348775
10.085850775128717,349000.0,Gris,Avec kilométrage,manuelle,2006.0,1.4,peugeot,307,6.0,Compacte,Essence,12.762830066509972
9.31578088443418,307000.0,Blanc,Avec kilométrage,manuelle,2011.0,1.6,volkswagen,caddy,6.0,Cabriolet,Diesel,12.634606283893019
10.819798284210286,136000.0,Orange,Avec kilométrage,automatique,2011.0,2.0,kia,sportage,11.0,inconnu,Diesel,11.820417517632333
10.97679912709094,194000.0,Blanc,Avec kilométrage,manuelle,2016.0,1.5,nissan,qashqai,5.0,4 x 4,Diesel,12.175618592671356
10.747229096720554,37000.0,Noir,Avec kilométrage,manuelle,2024.0,1.5,renault,express,5.0,Utilitaire,Diesel,10.518700218288165
11.19822841866684,2.0,Blanc,Nouveau,automatique,2019.0,1.4,seat,ibiza,6.0,Berline,Essence,1.0986122886681096
11.49273296168228,125000.0,Noir,Avec kilométrage,automatique,2017.0,2.0,rover,over.range rover evoque,8.0,4 x 4,Diesel,11.736077016252437
9.04793908261736,0.0,Blanc,Avec kilométrage,manuelle,2017.0,0.8,volkswagen,golf 8,5.0,Berline,Diesel,0.0
10.404293143019792,120000.0,Doré,Nouveau,manuelle,2016.0,1.2,lire plus,inconnu,5.0,inconnu,Essence,11.695255355062795
10.165890277802454,270.0,Bleu,Avec kilométrage,automatique,2015.0,1.2,hyundai,i 20,4.0,Compacte,Essence,5.602118820879701
10.203629181337648,500000.0,Blanc,Avec kilométrage,manuelle,2008.0,5.0,mercedes-benz,sprinter,5.0,Autres,Diesel,13.122365377402328
12.128116509451258,63000.0,Noir,Nouveau,automatique,2022.0,2.0,bmw,serie 3,10.0,Berline,Hybride essence,11.050905878263567
10.819798284210286,140000.0,Beige,Avec kilométrage,automatique,2013.0,1.8,volkswagen,passat cc,9.0,Berline,Essence,11.849404844423074
10.043292972227004,350000.0,Gris,Avec kilométrage,manuelle,2005.0,1.5,renault,megane,5.0,Compacte,Diesel,12.765691290604371
10.373522431293592,140000.0,Beige,Avec kilométrage,manuelle,2017.0,1.2,kia,picanto,4.0,Berline,Essence,11.849404844423074
10.373522431293592,140000.0,Beige,Avec kilométrage,manuelle,2017.0,1.2,kia,picanto,4.0,Berline,Essence,11.849404844423074
11.373674891823535,88000.0,Blanc,Nouveau,automatique,2019.0,2.0,audi,s2,222.0,Compacte,Essence,11.385103457032141
10.668978650219241,94000.0,Argent,Nouveau,manuelle,2021.0,1.6,peugeot,partner,22.0,Berline,Diesel,11.451060699493427
10.725489582719506,141000.0,Noir,Nouveau,manuelle,2022.0,1.2,kia,rio,5.0,Berline,Essence,11.856522261533737
10.703266939811954,109000.0,Gris,Nouveau,manuelle,2019.0,1.6,citroen,berlingo,8888.0,Berline,Diesel,11.599112335481124
10.308985993422082,167.0,Blanc,inconnu,manuelle,2015.0,1.2,seat,ibiza,5.0,inconnu,Essence,5.123963979403259
10.915106645867503,93000.0,Noir,Avec kilométrage,manuelle,2020.0,1.2,kia,rio,5.0,Compacte,Essence,11.440365524765756
10.404293143019792,68400.0,Rouge,Avec kilométrage,manuelle,2021.0,0.8,toyota,aygo,4.0,Compacte,Essence,11.133142723386813
9.409273194575334,300000.0,Gris,Avec kilométrage,manuelle,2000.0,0.8,volkswagen,polo,5.0,Autres,Essence,12.611541086966115
10.609081944147828,50000.0,Noir,Nouveau,manuelle,2023.0,1.1,kia,picanto,4.0,Autres,Essence,10.819798284210286
10.463131911491967,340000.0,Noir,Avec kilométrage,manuelle,2010.0,1.6,volkswagen,passat,5.0,Berline,Diesel,12.73670383776449
10.404293143019792,68400.0,Rouge,Avec kilométrage,manuelle,2021.0,0.8,toyota,aygo,4.0,Compacte,Essence,11.133142723386813
10.12667110305036,160.0,Gris,Avec kilométrage,manuelle,2016.0,3.0,peugeot,208,1.0,Autres,Essence,5.081404364984463
11.034905792929415,103000.0,Noir,Avec kilométrage,automatique,2019.0,1.5,haval,h6,9.0,4 x 4,Essence,11.542493975902508
11.407576060361786,166000.0,Gris,Nouveau,automatique,2022.0,1.6,peugeot,3008,7.0,4 x 4,Diesel,12.019749091416921
10.950824090522445,172000.0,Blanc,Avec kilométrage,manuelle,2020.0,2.0,renault,trafic,7.0,Utilitaire,Diesel,12.055255569732177
11.082157933374816,149000.0,Blanc,Nouveau,automatique,2019.0,1.2,peugeot,3008,6.0,Compacte,Essence,11.91170829631447
11.149096419938578,137000.0,Blanc,Nouveau,manuelle,2021.0,0.8,volkswagen,golf 8,6.0,Compacte,Essence,11.827743504053695
11.050905878263567,183000.0,Noir,Nouveau,automatique,2013.0,1.8,mercedes-benz,classe c,9.0,Berline,Essence,12.117246896289503
11.225256725762893,130000.0,Noir,Avec kilométrage,automatique,2011.0,1.6,mercedes-benz,classe e,14.0,Berline,Diesel,11.775297421715827
10.373522431293592,135000.0,Rouge,Avec kilométrage,manuelle,2017.0,1.6,citroen,c4,6.0,Compacte,Essence,11.813037464800539
10.985309671896763,296500.0,Noir,Nouveau,manuelle,2007.0,2.5,toyota,hilux,10.0,Pick up,Diesel,12.599805870095512
11.461642696843066,50000.0,Noir,Nouveau,manuelle,2023.0,2.0,volkswagen,golf 8,6.0,Compacte,Essence,10.819798284210286
11.461642696843066,50000.0,Noir,Nouveau,manuelle,2023.0,2.0,volkswagen,golf 8,6.0,Compacte,Essence,10.819798284210286
10.668978650219241,96000.0,Gris,Avec kilométrage,manuelle,2020.0,1.5,suzuki,inconnu,6.0,Berline,Essence,11.472113887062386
10.275085591132715,230000.0,Noir,Nouveau,manuelle,2011.0,1.6,peugeot,308,6.0,Berline,Diesel,12.345838935721968
9.809231816610408,350000.0,Noir,Avec kilométrage,manuelle,2005.0,1.4,renault,megane,6.0,Berline,Essence,12.765691290604371
8.824824939175638,123.0,Bleu,Avec kilométrage,manuelle,1983.0,1.4,isuzu,d-max,8.0,Berline,Diesel,4.820281565605037
10.714439990727769,80000.0,Noir,Nouveau,automatique,2019.0,1.2,seat,ibiza,4.0,Compact,Essence,11.289794413577894
10.545367754151743,128000.0,Blanc,Avec kilométrage,manuelle,2016.0,1.2,peugeot,2008,5.0,inconnu,Essence,11.759793355371237
9.99884318585288,293000.0,Gris,Avec kilométrage,manuelle,2015.0,1.4,renault,symbol,5.0,Compacte,Essence,12.587931300962664
10.53212287826962,188000.0,Bleu,Avec kilométrage,manuelle,2021.0,1.4,suzuki,swift,5.0,Compacte,inconnu,12.144202560946876
11.184435286790631,132000.0,Blanc,Avec kilométrage,automatique,2012.0,2.0,audi,a6,10.0,Berline,Essence,11.790564777297387
10.25769445336048,198000.0,Gris,Avec kilométrage,manuelle,2010.0,1.2,fiat,500,4.0,Compacte,Essence,12.19602736016897
11.270866642542865,220000.0,Gris,Avec kilométrage,automatique,2015.0,2.0,bmw,serie 5,10.0,Berline,Diesel,12.301387370778713
10.868587496017359,300.0,Blanc,Avec kilométrage,manuelle,2013.0,2.0,bmw,serie 3,6.0,Berline,Diesel,5.707110264748875
10.680539205318292,150000.0,Blanc,Nouveau,manuelle,2021.0,1.5,peugeot,partner,4.0,Autres,Diesel,11.918397239722838
10.505094936455558,160000.0,Bleu,Avec kilométrage,manuelle,2014.0,1.4,volkswagen,polo,5.0,Compacte,Essence,11.982935344196433
10.34177474101152,300000.0,Noir,Avec kilométrage,manuelle,2014.0,1.6,ford,focus c-max,5.0,Compacte,Diesel,12.611541086966115
10.12667110305036,230000.0,Blanc,Avec kilométrage,manuelle,2017.0,5.0,chery,a3,2017.0,Autres,Essence,12.345838935721968
10.571342565808699,179230.0,Blanc,Avec kilométrage,manuelle,2017.0,2.0,citroen,jumper,7.0,Utilitaire,Diesel,12.096430755633166
10.281958234245314,447.0,Noir,Avec kilométrage,manuelle,2010.0,2.0,citroen,c5,8.0,Berline,Diesel,6.104793232414985
10.463131911491967,190000.0,Bleu,Avec kilométrage,manuelle,2021.0,1.2,suzuki,swift,5.0,Compacte,Essence,12.154784614286667
9.210440366976517,400000.0,Noir,Avec kilométrage,manuelle,1992.0,1.6,renault,r19,7.0,Berline,Essence,12.899222326086994
11.225256725762893,159000.0,Noir,Avec kilométrage,automatique,2010.0,2.0,mercedes-benz,classe e,10.0,Berline,Diesel,11.976665770490767
10.859018228147887,95000.0,Blanc,Nouveau,manuelle,2020.0,1.5,renault,clio,4.0,Berline,Diesel,11.461642696843066
11.338583982516495,53000.0,Blanc,Nouveau,automatique,2020.0,1.2,audi,a3,6.0,Berline,Essence,10.87806606028079
10.239995502805316,229000.0,Noir,Avec kilométrage,automatique,2012.0,1.6,peugeot,508,7.0,Berline,Essence,12.34148164933907
10.829748417047593,126000.0,Gris,Avec kilométrage,manuelle,2018.0,2.0,ssangyong,actyon,10.0,4 x 4,Diesel,11.744045122410057
11.289794413577894,35000.0,Gris,Avec kilométrage,automatique,2022.0,1.3,mg,zs,9.0,Compacte,Essence,10.463131911491967
10.275085591132715,215000.0,Noir,Avec kilométrage,automatique,2010.0,1.5,mitsubishi,lancer,9.0,Berline,Essence,12.278397958261774
11.87757552297847,169000.0,Bleu,Avec kilométrage,automatique,2018.0,3.2,ford,ranger,11.0,Pick up,Diesel,12.037659911047468
11.951186847493476,183000.0,Bleu,Avec kilométrage,automatique,2018.0,3.2,ford,ranger,11.0,Pick up,Diesel,12.117246896289503
11.49273296168228,159000.0,Noir,Nouveau,automatique,2022.0,1.6,peugeot,3008,7.0,4 x 4,Diesel,11.976665770490767
10.221977646629885,227000.0,Orange,Avec kilométrage,manuelle,2010.0,1.6,renault,megane,7.0,Compacte,Essence,12.33270970174018
10.12667110305036,380000.0,Noir,Avec kilométrage,manuelle,2009.0,1.7,renault,laguna,7.0,Berline,Essence,12.847929163278053
10.859018228147887,130000.0,Gris,Avec kilométrage,manuelle,2020.0,1.2,kia,rio,5.0,Compacte,Essence,11.775297421715827
9.741027444837728,380000.0,Noir,Nouveau,manuelle,2004.0,5.0,autres,autres,50000000.0,Autres,Essence,12.847929163278053
11.082157933374816,43000.0,Blanc,Avec kilométrage,automatique,2018.0,2.5,ssangyong,actyon,8.0,4 x 4,Diesel,10.668978650219241
10.203629181337648,233.0,Blanc,Avec kilométrage,manuelle,2015.0,1.2,hyundai,i 10,5.0,Autres,Essence,5.455321115357702
11.0186455364637,55000.0,Blanc,Avec kilométrage,automatique,2021.0,1.5,honda,city,7.0,Berline,Essence,10.915106645867503
11.40646434386837,75000.0,Blanc,Avec kilométrage,automatique,2023.0,1.5,kia,afficher le numéro,6.0,Compacte,Essence,11.225256725762893
10.12667110305036,168000.0,Gris,Avec kilométrage,manuelle,2007.0,1.5,renault,megane,6.0,inconnu,Diesel,12.031725210748633
10.27163147557801,17000.0,Noir,Avec kilométrage,manuelle,2020.0,0.8,hyundai,i 10,5.0,Compacte,Essence,9.741027444837728
11.58057476760598,132000.0,Blanc,Avec kilométrage,automatique,2020.0,1.5,bmw,serie 4,7.0,Berline,Essence,11.790564777297387
10.584081267024454,119000.0,Blanc,Avec kilométrage,manuelle,2021.0,1.2,suzuki,swift,5.0,Compacte,Essence,11.686887175419702
10.184937747111391,165.0,Gris,Avec kilométrage,automatique,2007.0,1.7,mercedes-benz,classe a,109.0,Autres,Diesel,5.111987788356544
11.104972264124868,270000.0,Gris,Avec kilométrage,automatique,2019.0,1.5,kia,sportage,8.0,4 x 4,Essence,12.506180941677357
11.669937760751914,32000.0,Noir,Avec kilométrage,manuelle,2014.0,2.0,audi,q5,8.0,Autres,Diesel,10.373522431293592
10.778977123006351,296000.0,Gris,Avec kilométrage,automatique,2016.0,1.4,jeep,compass,8.0,4 x 4,Essence,12.598118111678868
10.55843949396453,175000.0,Gris,Avec kilométrage,manuelle,2020.0,1.2,kia,rio,5.0,Autres,Essence,12.07254696717504
12.301387370778713,900.0,Blanc,Nouveau,automatique,2025.0,1.6,citroen,jumpy,2008.0,Autres,Hybride essence,6.803505257608338
11.002116507732017,200.0,Rouge,Avec kilométrage,manuelle,2021.0,1.2,peugeot,2008,6.0,Autres,Essence,5.303304908059076
10.691967639914864,175000.0,Gris,Non dédouanné,automatique,2017.0,1.6,ssangyong,tivoli,8.0,Compacte,Essence,12.07254696717504
10.896757843893464,120000.0,Gris,Avec kilométrage,manuelle,2021.0,1.2,kia,rio,5.0,Compacte,Essence,11.695255355062795
10.645448706505872,31000.0,Rouge,Avec kilométrage,manuelle,2023.0,0.8,hyundai,i 10,4.0,Compacte,Essence,10.34177474101152
10.165890277802454,270000.0,Gris,Avec kilométrage,manuelle,2019.0,1.5,chery,a5,7.0,Autres,Essence,12.506180941677357
10.933124826700707,150000.0,Noir,Avec kilométrage,automatique,2017.0,1.6,bmw,afficher le numéro,7.0,Compacte,Essence,11.918397239722838
10.373459931293572,173000.0,Noir,Avec kilométrage,automatique,2015.0,1.4,opel,astra,8.0,Berline,Essence,12.06105265381003
10.571342565808699,239000.0,Blanc,Avec kilométrage,manuelle,2018.0,2.2,mahindra,hover,9.0,4 x 4,Diesel,12.384223015005313
11.156264806643742,144000.0,Gris,Avec kilométrage,automatique,2017.0,6.0,bmw,serie 1,7.0,Compacte,Essence,11.87757552297847
11.289794413577894,141000.0,Marron,Nouveau,automatique,2015.0,2.2,hyundai,santa fe,12.0,4 x 4,Diesel,11.856522261533737
10.968215530759236,133000.0,Bleu,Avec kilométrage,manuelle,2020.0,0.8,ford,ecosport,7.0,inconnu,Essence,11.798111925972618
11.127277689932466,150000.0,Noir,Avec kilométrage,manuelle,2015.0,1.2,volkswagen,golf,5.0,inconnu,Essence,11.918397239722838
10.859018228147887,93000.0,Gris,Avec kilométrage,manuelle,2022.0,1.6,kia,rio,5.0,Compacte,Essence,11.440365524765756
10.776891660007811,117000.0,Blanc,Avec kilométrage,manuelle,2020.0,1.6,dongfeng,inconnu,123.0,Autres,Essence,11.669937760751914
10.12667110305036,168000.0,Gris,Avec kilométrage,manuelle,1992.0,1.3,suzuki,samurai,7.0,4 x 4,Essence,12.031725210748633
10.55843949396453,99.0,Blanc,Nouveau,manuelle,2023.0,1.2,kia,picanto,5.0,Compacte,Essence,4.605170185988092
11.0186455364637,60000.0,Blanc,Avec kilométrage,manuelle,2021.0,1.2,ssangyong,tivoli,6.0,Autres,Essence,11.002116507732017
10.53212287826962,172000.0,Rouge,Avec kilométrage,manuelle,2016.0,1.2,kia,rio,5.0,Monospace,Essence,12.055255569732177
10.778956289890028,186000.0,Noir,Avec kilométrage,manuelle,2012.0,3.0,mazda,cx-5,9.0,4 x 4,Essence,12.133507329024972
10.584081267024454,21000.0,Blanc,Avec kilométrage,manuelle,2023.0,3.0,suzuki,celerio,4.0,Autres,Essence,9.952325334619427
10.680539205318292,128.0,Noir,Nouveau,manuelle,2018.0,0.8,seat,ibiza,4.0,Compacte,Essence,4.859812404361672
11.283524879179666,49000.0,Gris,Nouveau,manuelle,2017.0,3.0,seat,alhambra,9.0,Autres,Essence,10.799595985047786
11.39640288460621,70000.0,Gris,Nouveau,automatique,2022.0,1.5,haval,h6,8.0,4 x 4,Essence,11.156264806643742
10.404293143019792,320000.0,Blanc,Avec kilométrage,manuelle,2008.0,5.0,bmw,serie 3,9.0,Berline,Diesel,12.676079399771027
10.789339695269716,171.0,Gris,Avec kilométrage,manuelle,2021.0,1.5,peugeot,308,5.0,Autres,Diesel,5.147494476813453
10.809748150372926,147.0,Bleu,Nouveau,manuelle,2022.0,1.2,hyundai,i 20,5.0,Compacte,Essence,4.997212273764115
8.824824939175638,20000.0,Bleu,Avec kilométrage,manuelle,1989.0,0.8,ford,fiesta,2.0,Autres,Essence,9.90353755128617
9.741027444837728,286.0,Gris,RS,manuelle,2004.0,1.2,peugeot,206,4.0,inconnu,Diesel,5.659482215759621
11.695255355062795,120000.0,Blanc,Avec kilométrage,automatique,2016.0,3.0,mercedes-benz,classe c,18.0,Berline,Essence,11.695255355062795
10.633472802314019,80000.0,Rouge,Nouveau,automatique,2011.0,1.5,renault,kangoo,5.0,Monospace,Diesel,11.289794413577894
10.389026137075234,190.0,Beige,Avec kilométrage,manuelle,2010.0,1.6,volkswagen,passat,7.0,Berline,Essence,5.25227342804663
10.915106645867503,145000.0,Rouge,Nouveau,automatique,2018.0,1.4,fiat,500x,7.0,Autres,Essence,11.884495917930655
11.461642696843066,144000.0,Blanc,Nouveau,automatique,2018.0,1.6,mercedes-benz,classe cla,6.0,inconnu,Essence,11.87757552297847
10.463131911491967,131000.0,Noir,Avec kilométrage,automatique,2013.0,1.6,seat,toledo,7.0,Berline,Essence,11.782960235741939
11.082157933374816,240000.0,Gris,Nouveau,automatique,2011.0,2.2,mercedes-benz,classe c,9.0,Berline,Diesel,12.388398368982115
11.211833885608513,22.0,Noir,Avec kilométrage,automatique,2013.0,2.0,bmw,serie 5,10.0,Berline,Essence,3.1354942159291497
10.664316745782925,90000.0,Noir,Avec kilométrage,manuelle,2021.0,1.4,fiat,tipo,6.0,Berline,Essence,11.407576060361786
11.081542368805742,145000.0,Blanc,Avec kilométrage,manuelle,2021.0,1.5,citroen,berlingo,5.0,Utilitaire,Diesel,11.884495917930655
9.071193240566025,100000.0,Noir,Avec kilométrage,manuelle,1997.0,1.2,ford,fiesta,6.0,Autres,Essence,11.51293546492023
10.819798284210286,142.0,Orange,Nouveau,automatique,2017.0,1.6,suzuki,vitara,6.0,4 x 4,Essence,4.962844630259907
11.774527900858468,236000.0,Bleu,Avec kilométrage,automatique,2013.0,5.0,porsche,porsche.cayenne,21.0,4 x 4,Essence,12.371591321286905
10.34177474101152,33500.0,Blanc,Avec kilométrage,manuelle,2021.0,3.0,mahindra,inconnu,5.0,inconnu,Essence,10.419330568113901
11.302216779257382,83000.0,Noir,Avec kilométrage,automatique,2021.0,1.4,seat,leon st,8.0,Compacte,Essence,11.326607934898927
10.968215530759236,49000.0,Gris,Avec kilométrage,manuelle,2022.0,1.2,kia,rio,5.0,4 x 4,Essence,10.799595985047786
9.90353755128617,0.0,Blanc,Avec kilométrage,manuelle,2010.0,2.5,mitsubishi,l200,10.0,Utilitaire,Diesel,0.0
9.61587214452889,123456.0,Blanc,Avec kilométrage,manuelle,2009.0,2.5,mitsubishi,l200,10.0,Pick up,Diesel,11.723648196284437
10.950824090522445,169.0,Noir,Nouveau,automatique,2008.0,2.2,mercedes-benz,classe cls,14.0,Berline,Diesel,5.135798437050262
10.55843949396453,71000.0,Rouge,Avec kilométrage,manuelle,2022.0,0.8,hyundai,i 10,4.0,inconnu,Essence,11.170449240431308
11.156264806643742,62000.0,Bleu,Nouveau,automatique,2020.0,1.4,seat,arosa,6.0,Compacte,Essence,11.034905792929415
10.275085591132715,200000.0,Doré,inconnu,automatique,2003.0,3.0,bmw,x5,12.0,4 x 4,Diesel,12.206077645517674
10.106469212026385,165999.0,Blanc,Avec kilométrage,manuelle,2014.0,1.2,citroen,c3,4.0,Autres,Essence,12.01974306733868
9.105090961257085,190611.0,Blanc,Avec kilométrage,manuelle,2006.0,1.2,nissan,urvan,2.0,Autres,Diesel,12.157995227297
10.12667110305036,450.0,Noir,Avec kilométrage,automatique,2002.0,2.2,mercedes-benz,classe e,8.0,Berline,Diesel,6.111467339502679
10.950824090522445,58000.0,Bleu,Avec kilométrage,manuelle,2022.0,1.2,kia,rio,5.0,Autres,Essence,10.968215530759236
10.308985993422082,136.0,Blanc,Avec kilométrage,manuelle,2021.0,1.3,fiat,fiorino,5.0,Autres,Diesel,4.919980925828125
10.518700218288165,200000.0,Noir,Avec kilométrage,manuelle,2019.0,1.5,chery,tiggo,9.0,4 x 4,Essence,12.206077645517674
10.518700218288165,129000.0,Gris,Nouveau,manuelle,2020.0,1.4,fiat,tipo,6.0,Berline,Essence,11.767575435251748
10.714439990727769,84000.0,Noir,Avec kilométrage,manuelle,2017.0,3.0,peugeot,2008,5.0,Autres,Essence,11.338583982516495
11.097425172408931,88.0,Gris,Nouveau,automatique,2020.0,1.4,toyota,corolla,6.0,Berline,Essence,4.48863636973214
11.314486721293981,100000.0,Noir,Avec kilométrage,manuelle,2019.0,1.4,volkswagen,passat,7.0,Berline,Essence,11.51293546492023
11.156264806643742,50000.0,Noir,Avec kilométrage,automatique,2021.0,1.2,peugeot,3008,7.0,4 x 4,Essence,10.819798284210286
10.596659732783579,117000.0,Noir,inconnu,manuelle,2022.0,1.2,mg,5,5.0,inconnu,Essence,11.669937760751914
11.532737896139919,169000.0,Blanc,Avec kilométrage,automatique,2017.0,2.0,volkswagen,tiguan,8.0,4 x 4,Diesel,12.037659911047468
10.12667110305036,161000.0,Blanc,Avec kilométrage,manuelle,2012.0,1.1,peugeot,206+,4.0,Compacte,Essence,11.989165855127435
9.61587214452889,157.0,Blanc,Avec kilométrage,automatique,1986.0,1.9,mercedes-benz,classe a,9.0,Compacte,Essence,5.062595033026967
9.87822102528824,188.0,Gris,Avec kilométrage,manuelle,2004.0,1.4,renault,megane,6.0,Berline,Essence,5.241747015059643
10.085850775128717,170000.0,Blanc,Avec kilométrage,manuelle,2013.0,0.8,citroen,c1,4.0,Compacte,Essence,12.04355959836804
10.085850775128717,160000.0,Rouge,Avec kilométrage,manuelle,2018.0,1.2,ford,ka,4.0,Autres,Essence,11.982935344196433
